customer_unique_id,customer_type,language,customer_category,date_of_birth,minor,sex,marital_status
330084016,I,ENG,IND,1983-05-12 00:00:00,N,F,S
360034016,I,ENG,IND,1985-07-01 00:00:00,N,F,M
381084016,I,ENG,IND,1968-08-13 00:00:00,N,M,M
377084017,I,ENG,IND,1998-09-12 00:00:00,N,M,S
388034017,I,ENG,IND,1983-08-19 00:00:00,N,M,M
301024019,I,ENG,IND,1992-07-05 00:00:00,N,F,M
322004019,I,ENG,IND,1969-04-05 00:00:00,N,M,M
374134010,I,ENG,IND,1987-07-22 00:00:00,N,M,S
353144011,I,ENG,IND,1987-07-07 00:00:00,N,M,M
381104012,I,ENG,IND,1980-02-04 00:00:00,N,M,S
387144012,I,ENG,IND,1989-03-06 00:00:00,N,M,S
389134012,I,ENG,IND,1986-01-10 00:00:00,N,M,M
310124015,I,ENG,IND,1993-01-01 00:00:00,N,F,S
318144015,I,ENG,IND,1990-11-02 00:00:00,N,F,S
354104015,I,ENG,IND,1950-12-12 00:00:00,N,M,M
394184015,I,ENG,TIER1,1988-01-15 00:00:00,N,M,D
301144016,I,ENG,TIER1,1982-06-22 00:00:00,N,M,M
377124016,I,ENG,IND,1983-09-08 00:00:00,N,M,S
384144017,I,ENG,IND,1988-05-22 00:00:00,N,M,S
385144017,I,ENG,IND,1983-09-07 00:00:00,N,M,M
323104019,I,ENG,IND,1992-08-20 00:00:00,N,M,S
362234012,I,ENG,IND,1992-09-08 00:00:00,N,M,S
311214013,I,ENG,IND,1986-08-17 00:00:00,N,F,M
346274014,I,ENG,IND,1982-06-28 00:00:00,N,M,S
351294014,I,ENG,IND,1993-07-24 00:00:00,N,M,S
353254014,I,ENG,RSA,1992-10-27 00:00:00,N,M,S
358244014,I,ENG,IND,1994-07-20 00:00:00,N,F,S
371284014,I,ENG,IND,1993-07-25 00:00:00,N,M,S
372244014,I,ENG,IND,1979-04-24 00:00:00,N,M,M
379244014,I,ENG,IND,1992-09-16 00:00:00,N,M,S
348244016,I,ENG,IND,1992-08-10 00:00:00,N,M,M
333284017,I,ENG,IND,1993-05-30 00:00:00,N,M,S
372284017,I,ENG,IND,1985-04-20 00:00:00,N,M,S
347214019,I,ENG,IND,1976-02-15 00:00:00,N,M,M
359364011,I,ENG,IND,1995-07-27 00:00:00,N,M,S
323324013,I,ENG,IND,1990-12-26 00:00:00,N,M,M
395354013,I,ENG,IND,1991-05-17 00:00:00,N,M,S
364354014,I,ENG,IND,1994-02-04 00:00:00,N,F,S
375394014,I,ENG,IND,1997-10-02 00:00:00,N,M,S
350324015,I,ENG,IND,1992-03-29 00:00:00,N,M,S
352304015,I,ENG,IND,1995-09-10 00:00:00,N,F,S
352354015,I,ENG,RSA,1993-06-02 00:00:00,N,M,S
352394015,I,ENG,IND,1994-02-10 00:00:00,N,F,S
390374016,I,ENG,IND,1983-08-28 00:00:00,N,M,S
399344016,I,ENG,IND,1992-11-22 00:00:00,N,M,S
327324019,I,ENG,IND,1977-03-14 00:00:00,N,M,M
301444010,I,ENG,IND,1990-06-22 00:00:00,N,F,M
314474010,I,ENG,IND,1983-06-02 00:00:00,N,M,M
325484010,I,ENG,IND,1980-05-26 00:00:00,N,M,M
316424011,I,ENG,IND,1976-06-23 00:00:00,N,M,M
338454011,I,ENG,IND,1975-01-19 00:00:00,N,M,M
360484011,I,ENG,IND,1987-07-05 00:00:00,N,M,M
373454011,I,ENG,IND,1985-12-27 00:00:00,N,F,M
325474012,I,ENG,TIER1,1998-07-08 00:00:00,N,M,S
363454012,I,ENG,IND,1979-09-12 00:00:00,N,M,M
366414012,I,ENG,IND,1983-08-13 00:00:00,N,M,S
395404012,I,ENG,IND,1994-12-25 00:00:00,N,M,S
300434013,I,ENG,IND,1998-10-11 00:00:00,N,M,S
338434013,I,ENG,IND,1992-11-28 00:00:00,N,M,M
386414013,I,ENG,IND,1981-10-23 00:00:00,N,M,S
392434013,I,ENG,IND,1966-06-16 00:00:00,N,F,S
395484013,I,ENG,IND,1977-12-07 00:00:00,N,F,S
398444013,I,ENG,IND,1976-10-04 00:00:00,N,F,S
305444014,I,ENG,IND,1989-04-14 00:00:00,N,F,M
312414014,I,ENG,IND,1984-11-27 00:00:00,N,M,S
330444014,I,ENG,IND,1990-09-14 00:00:00,N,M,S
363474014,I,ENG,IND,1975-10-17 00:00:00,N,M,M
369424014,I,ENG,IND,1993-04-08 00:00:00,N,M,M
300434015,I,ENG,IND,1987-04-18 00:00:00,N,M,S
347444015,I,ENG,IND,1994-08-06 00:00:00,N,M,S
329434017,I,ENG,IND,1978-10-09 00:00:00,N,M,M
333454017,I,ENG,IND,1975-11-12 00:00:00,N,M,M
302474018,I,ENG,IND,1969-04-22 00:00:00,N,M,M
382424018,I,ENG,IND,1969-04-25 00:00:00,N,M,M
388404018,I,ENG,IND,1974-08-24 00:00:00,N,M,M
337574010,I,ENG,IND,1983-11-20 00:00:00,N,M,S
398554012,I,ENG,IND,1989-12-12 00:00:00,N,M,M
309544013,I,ENG,IND,1988-12-31 00:00:00,N,M,M
308554014,I,ENG,IND,1986-05-07 00:00:00,N,M,S
324584014,I,ENG,IND,1984-10-26 00:00:00,N,M,S
325584014,I,ENG,IND,1989-12-04 00:00:00,N,M,S
325594014,I,ENG,IND,1994-09-23 00:00:00,N,M,S
357544014,I,ENG,IND,1979-01-01 00:00:00,N,M,S
338544015,I,ENG,IND,1962-08-13 00:00:00,N,M,M
342584015,I,ENG,IND,1994-08-16 00:00:00,N,M,S
312524016,I,ENG,IND,1985-08-18 00:00:00,N,M,S
370534016,I,ENG,IND,1970-01-01 00:00:00,N,M,M
385584016,I,ENG,IND,1975-11-11 00:00:00,N,M,M
301654010,I,ENG,IND,1994-05-01 00:00:00,N,M,M
365684011,I,ENG,IND,1990-08-27 00:00:00,N,M,S
394604011,I,ENG,IND,1986-08-01 00:00:00,N,M,S
386684012,I,ENG,IND,1973-08-27 00:00:00,N,M,M
387634012,I,ENG,IND,1968-12-20 00:00:00,N,F,M
387654012,I,ENG,IND,1985-05-21 00:00:00,N,M,M
365664014,I,ENG,IND,1986-04-27 00:00:00,N,M,S
366604014,I,ENG,IND,1976-08-08 00:00:00,N,M,M
382644014,I,ENG,IND,1969-05-20 00:00:00,N,M,M
365624015,I,ENG,IND,1988-05-25 00:00:00,N,M,S
371614017,I,ENG,IND,1995-03-30 00:00:00,N,M,S
309624018,I,ENG,IND,1981-08-08 00:00:00,N,M,M
327614018,I,ENG,IND,1998-02-12 00:00:00,N,M,S
340684018,I,ENG,IND,1991-01-20 00:00:00,N,M,S
361674018,I,ENG,IND,1984-12-30 00:00:00,N,M,M
391614019,I,ENG,IND,1997-06-25 00:00:00,N,M,S
394604019,I,ENG,IND,1989-09-07 00:00:00,N,M,S
331754010,I,ENG,IND,1993-04-16 00:00:00,N,M,S
331774010,I,ENG,IND,1993-12-28 00:00:00,N,F,S
324784011,I,ENG,IND,1965-03-08 00:00:00,N,M,M
350794011,I,ENG,IND,1995-04-01 00:00:00,N,M,S
352744011,I,ENG,IND,1992-12-01 00:00:00,N,M,S
353774011,I,ENG,IND,1986-05-10 00:00:00,N,M,S
302764013,I,ENG,IND,1983-08-12 00:00:00,N,M,S
364754013,I,ENG,IND,1990-05-05 00:00:00,N,M,M
376704013,I,ENG,IND,1995-06-06 00:00:00,N,F,S
376794013,I,ENG,IND,1993-09-28 00:00:00,N,F,S
382724013,I,ENG,IND,1986-09-26 00:00:00,N,M,M
348744014,I,ENG,TIER2,1987-08-07 00:00:00,N,M,S
316704015,I,ENG,IND,1988-06-06 00:00:00,N,M,S
317714015,I,ENG,IND,1981-05-11 00:00:00,N,M,M
340754015,I,ENG,IND,1983-01-05 00:00:00,N,M,S
361784015,I,ENG,IND,1972-01-13 00:00:00,N,F,M
339864010,I,ENG,IND,1985-05-05 00:00:00,N,M,S
342814010,I,ENG,IND,1985-09-12 00:00:00,N,M,S
345824010,I,ENG,IND,1979-01-16 00:00:00,N,M,S
350874010,I,ENG,IND,1987-08-21 00:00:00,N,F,S
353854010,I,ENG,IND,1972-06-15 00:00:00,N,M,S
356804010,I,ENG,IND,1985-07-25 00:00:00,N,M,S
357834010,I,ENG,IND,1986-05-04 00:00:00,N,M,S
359844010,I,ENG,IND,1979-06-10 00:00:00,N,M,S
360824010,I,ENG,IND,1969-01-20 00:00:00,N,M,S
364854010,I,ENG,IND,1976-07-07 00:00:00,N,M,S
365844010,I,ENG,IND,1978-08-29 00:00:00,N,M,S
366814010,I,ENG,IND,1985-06-16 00:00:00,N,M,S
370884010,I,ENG,IND,1980-09-28 00:00:00,N,F,S
372804010,I,ENG,IND,1982-06-01 00:00:00,N,M,S
372894010,I,ENG,IND,1966-08-20 00:00:00,N,M,S
373824010,I,ENG,IND,1984-09-27 00:00:00,N,M,S
373854010,I,ENG,IND,1960-12-18 00:00:00,N,M,S
375864010,I,ENG,IND,1977-04-11 00:00:00,N,M,S
378884010,I,ENG,IND,1974-12-25 00:00:00,N,M,S
379814010,I,ENG,IND,1982-02-12 00:00:00,N,M,S
380824010,I,ENG,IND,1984-04-15 00:00:00,N,M,S
382894010,I,ENG,IND,1973-10-05 00:00:00,N,M,S
383804010,I,ENG,IND,1977-05-22 00:00:00,N,M,S
386814010,I,ENG,IND,1976-04-11 00:00:00,N,F,S
389864010,I,ENG,IND,1981-04-19 00:00:00,N,F,S
392804010,I,ENG,IND,1989-03-05 00:00:00,N,M,S
397884010,I,ENG,IND,1971-12-15 00:00:00,N,M,S
398844010,I,ENG,IND,1976-02-04 00:00:00,N,M,S
300844011,I,ENG,IND,1976-05-30 00:00:00,N,M,S
306824011,I,ENG,IND,1976-11-25 00:00:00,N,F,S
310894011,I,ENG,IND,1980-05-25 00:00:00,N,M,M
312844011,I,ENG,IND,1984-10-31 00:00:00,N,M,S
312874011,I,ENG,IND,1976-10-10 00:00:00,N,M,S
316824011,I,ENG,IND,1975-05-06 00:00:00,N,M,S
317884011,I,ENG,IND,1985-06-14 00:00:00,N,M,S
320824011,I,ENG,IND,1960-09-16 00:00:00,N,M,S
325854011,I,ENG,IND,1974-11-13 00:00:00,N,M,S
326804011,I,ENG,IND,1982-05-01 00:00:00,N,M,S
327844011,I,ENG,IND,1973-04-30 00:00:00,N,M,S
328874011,I,ENG,IND,1974-05-27 00:00:00,N,M,S
329894011,I,ENG,IND,1968-11-23 00:00:00,N,M,S
330804011,I,ENG,IND,1980-03-12 00:00:00,N,M,M
330824011,I,ENG,IND,1978-04-11 00:00:00,N,M,S
332824011,I,ENG,IND,1970-03-02 00:00:00,N,M,S
333814011,I,ENG,IND,1966-08-28 00:00:00,N,M,S
334884011,I,ENG,IND,1967-09-10 00:00:00,N,M,S
339874011,I,ENG,IND,1968-06-06 00:00:00,N,M,S
343884011,I,ENG,IND,1979-10-06 00:00:00,N,M,S
344864011,I,ENG,IND,1988-04-20 00:00:00,N,M,S
347874011,I,ENG,IND,1977-07-17 00:00:00,N,M,S
348844011,I,ENG,IND,1986-09-11 00:00:00,N,M,S
350804011,I,ENG,IND,1984-05-04 00:00:00,N,M,S
351804011,I,ENG,IND,1985-01-27 00:00:00,N,M,S
353804011,I,ENG,IND,1982-11-07 00:00:00,N,M,M
355894011,I,ENG,IND,1976-03-13 00:00:00,N,M,M
360814011,I,ENG,IND,1987-02-06 00:00:00,N,M,S
375804011,I,ENG,IND,1974-05-11 00:00:00,N,M,S
376804011,I,ENG,IND,1973-04-07 00:00:00,N,M,M
387884011,I,ENG,IND,1981-06-08 00:00:00,N,M,S
391874011,I,ENG,IND,1973-09-15 00:00:00,N,M,S
392864011,I,ENG,IND,1987-01-23 00:00:00,N,M,M
393844011,I,ENG,IND,1988-03-05 00:00:00,N,M,S
398834011,I,ENG,IND,1973-04-06 00:00:00,N,M,S
399804011,I,ENG,IND,1988-10-10 00:00:00,N,M,S
305834012,I,ENG,IND,1967-03-27 00:00:00,N,M,S
306864012,I,ENG,IND,1982-03-13 00:00:00,N,M,M
310814012,I,ENG,IND,1994-12-25 00:00:00,N,M,S
320844012,I,ENG,IND,1964-02-14 00:00:00,N,M,S
322834012,I,ENG,IND,1985-09-29 00:00:00,N,M,S
330804012,I,ENG,IND,1975-02-15 00:00:00,N,M,S
330864012,I,ENG,IND,1978-01-01 00:00:00,N,M,S
331874012,I,ENG,IND,1971-06-15 00:00:00,N,M,S
333804012,I,ENG,IND,1976-11-26 00:00:00,N,M,S
333824012,I,ENG,IND,1978-08-03 00:00:00,N,M,S
334814012,I,ENG,IND,1975-09-30 00:00:00,N,M,S
336864012,I,ENG,IND,1958-09-15 00:00:00,N,M,S
338874012,I,ENG,IND,1968-01-28 00:00:00,N,M,S
338884012,I,ENG,IND,1972-08-17 00:00:00,N,M,S
340884012,I,ENG,IND,1983-03-05 00:00:00,N,M,S
341874012,I,ENG,IND,1981-01-05 00:00:00,N,M,S
342824012,I,ENG,IND,1982-05-27 00:00:00,N,M,S
344844012,I,ENG,IND,1985-10-29 00:00:00,N,M,M
344874012,I,ENG,IND,1971-08-09 00:00:00,N,M,S
345834012,I,ENG,IND,1981-05-25 00:00:00,N,M,S
345854012,I,ENG,IND,1978-08-10 00:00:00,N,M,S
347824012,I,ENG,IND,1974-05-09 00:00:00,N,M,S
349874012,I,ENG,IND,1991-11-20 00:00:00,N,M,S
351804012,I,ENG,IND,1983-05-04 00:00:00,N,M,S
353834012,I,ENG,IND,1979-06-15 00:00:00,N,M,S
354854012,I,ENG,IND,1985-08-28 00:00:00,N,M,S
355854012,I,ENG,IND,1973-03-03 00:00:00,N,M,S
358864012,I,ENG,IND,1991-11-09 00:00:00,N,M,S
359874012,I,ENG,IND,1977-05-31 00:00:00,N,M,S
360884012,I,ENG,IND,1982-09-22 00:00:00,N,M,S
361804012,I,ENG,IND,1985-09-25 00:00:00,N,M,S
361834012,I,ENG,IND,1981-01-02 00:00:00,N,M,S
361894012,I,ENG,IND,1980-08-29 00:00:00,N,M,S
362804012,I,ENG,IND,1987-09-06 00:00:00,N,M,S
363854012,I,ENG,IND,1980-11-28 00:00:00,N,M,S
364814012,I,ENG,IND,1965-12-31 00:00:00,N,M,S
364834012,I,ENG,IND,1982-11-11 00:00:00,N,M,S
364854012,I,ENG,IND,1978-03-20 00:00:00,N,M,S
365834012,I,ENG,IND,1974-08-28 00:00:00,N,M,S
365864012,I,ENG,IND,1967-08-15 00:00:00,N,M,S
366874012,I,ENG,IND,1986-06-01 00:00:00,N,M,S
368814012,I,ENG,IND,1978-03-13 00:00:00,N,M,S
368854012,I,ENG,IND,1982-09-07 00:00:00,N,M,S
370864012,I,ENG,IND,1969-02-22 00:00:00,N,M,S
372864012,I,ENG,IND,1967-08-23 00:00:00,N,M,S
374844012,I,ENG,IND,1970-02-02 00:00:00,N,M,S
376854012,I,ENG,IND,1975-12-08 00:00:00,N,M,S
377844012,I,ENG,IND,1989-12-12 00:00:00,N,M,S
377884012,I,ENG,IND,1976-03-07 00:00:00,N,M,S
378884012,I,ENG,IND,1959-09-09 00:00:00,N,M,S
379864012,I,ENG,IND,1968-11-16 00:00:00,N,M,S
380804012,I,ENG,IND,1983-10-09 00:00:00,N,M,S
380824012,I,ENG,IND,1986-03-05 00:00:00,N,M,S
381804012,I,ENG,IND,1991-12-18 00:00:00,N,M,S
381824012,I,ENG,IND,1982-02-10 00:00:00,N,M,S
382824012,I,ENG,IND,1974-07-02 00:00:00,N,M,S
384854012,I,ENG,IND,1980-10-08 00:00:00,N,M,S
388844012,I,ENG,IND,1979-10-19 00:00:00,N,M,S
390804012,I,ENG,IND,1973-04-07 00:00:00,N,M,S
390834012,I,ENG,IND,1970-07-17 00:00:00,N,M,S
390854012,I,ENG,IND,1968-10-01 00:00:00,N,M,S
391804012,I,ENG,IND,1979-04-01 00:00:00,N,M,S
391844012,I,ENG,IND,1972-04-03 00:00:00,N,M,S
392804012,I,ENG,IND,1968-12-23 00:00:00,N,M,S
392834012,I,ENG,IND,1977-08-10 00:00:00,N,M,S
394844012,I,ENG,IND,1981-04-01 00:00:00,N,M,S
394854012,I,ENG,IND,1985-04-22 00:00:00,N,M,S
395814012,I,ENG,IND,1967-09-09 00:00:00,N,M,S
395874012,I,ENG,IND,1975-03-03 00:00:00,N,M,S
396844012,I,ENG,IND,1988-01-03 00:00:00,N,M,S
397834012,I,ENG,IND,1978-09-24 00:00:00,N,M,S
397884012,I,ENG,IND,1982-04-10 00:00:00,N,M,S
399824012,I,ENG,IND,1974-03-20 00:00:00,N,M,S
300804013,I,ENG,IND,1970-04-04 00:00:00,N,M,S
300814013,I,ENG,IND,1982-06-26 00:00:00,N,M,S
305814013,I,ENG,IND,1972-04-02 00:00:00,N,M,S
306894013,I,ENG,IND,1965-11-22 00:00:00,N,M,S
309834013,I,ENG,IND,1985-03-16 00:00:00,N,M,S
311804013,I,ENG,IND,1970-03-31 00:00:00,N,M,S
312804013,I,ENG,IND,1982-05-01 00:00:00,N,M,M
315874013,I,ENG,IND,1979-02-20 00:00:00,N,M,S
336874013,I,ENG,IND,1983-01-21 00:00:00,N,M,M
380884013,I,ENG,IND,1976-08-08 00:00:00,N,M,M
398874014,I,ENG,IND,1979-11-08 00:00:00,N,M,M
312804015,I,ENG,IND,1988-11-17 00:00:00,N,F,S
360884015,I,ENG,IND,1969-08-12 00:00:00,N,M,M
361814015,I,ENG,IND,1973-03-03 00:00:00,N,M,M
368834015,I,ENG,IND,1978-07-16 00:00:00,N,M,M
371844015,I,ENG,IND,1984-05-27 00:00:00,N,M,S
321874016,I,ENG,IND,1984-02-08 00:00:00,N,M,M
325814016,I,ENG,IND,1973-02-10 00:00:00,N,M,M
369854016,I,ENG,IND,1999-01-21 00:00:00,N,M,S
388824016,I,ENG,IND,1991-01-23 00:00:00,N,F,S
309864017,I,ENG,IND,1979-09-02 00:00:00,N,F,M
365874017,I,ENG,IND,1985-03-27 00:00:00,N,F,M
390884017,I,ENG,IND,1983-11-11 00:00:00,N,M,M
390894017,I,ENG,IND,1976-09-22 00:00:00,N,M,S
317874018,I,ENG,IND,1989-09-24 00:00:00,N,M,S
391844019,I,ENG,IND,1988-10-12 00:00:00,N,M,S
398894019,I,ENG,IND,1992-04-14 00:00:00,N,M,S
399804019,I,ENG,IND,1988-04-07 00:00:00,N,M,S
399834019,I,ENG,IND,1988-05-24 00:00:00,N,M,S
399844019,I,ENG,IND,1980-09-11 00:00:00,N,M,S
301964010,I,ENG,IND,1983-07-28 00:00:00,N,M,S
301984010,I,ENG,IND,1985-06-29 00:00:00,N,M,S
303944010,I,ENG,IND,1984-03-25 00:00:00,N,M,S
303964010,I,ENG,IND,1973-10-02 00:00:00,N,M,S
305934010,I,ENG,IND,1985-11-08 00:00:00,N,M,S
307984010,I,ENG,IND,1997-08-21 00:00:00,N,M,S
309984010,I,ENG,IND,1991-10-03 00:00:00,N,F,S
317994010,I,ENG,IND,1976-05-15 00:00:00,N,M,S
318964010,I,ENG,IND,1981-05-13 00:00:00,N,M,S
377934010,I,ENG,IND,1987-02-21 00:00:00,N,M,S
318994011,I,ENG,IND,1988-12-12 00:00:00,N,M,S
325944011,I,ENG,IND,1995-05-04 00:00:00,N,M,S
377954011,I,ENG,TIER1,1986-01-15 00:00:00,N,M,S
349984012,I,ENG,IND,1972-12-09 00:00:00,N,M,M
388984016,I,ENG,IND,1992-07-04 00:00:00,N,M,S
368934018,I,ENG,IND,1970-07-28 00:00:00,N,M,M
369904018,I,ENG,IND,1991-05-22 00:00:00,N,M,S
388904019,I,ENG,IND,1991-05-31 00:00:00,N,M,S
325065010,I,ENG,IND,1971-09-26 00:00:00,N,M,M
326015010,I,ENG,IND,1983-08-17 00:00:00,N,M,M
385065010,I,ENG,IND,1981-07-02 00:00:00,N,M,S
343085011,I,ENG,IND,1987-04-24 00:00:00,N,M,S
306015012,I,ENG,IND,1973-09-16 00:00:00,N,M,M
327075014,I,ENG,IND,1991-07-05 00:00:00,N,M,S
347045014,I,ENG,IND,1986-10-01 00:00:00,N,M,M
352095014,I,ENG,IND,1989-05-03 00:00:00,N,M,M
379085014,I,ENG,IND,1967-01-01 00:00:00,N,M,M
300075019,I,ENG,IND,1982-11-24 00:00:00,N,M,S
389085019,I,ENG,IND,1989-04-29 00:00:00,N,M,S
320255016,I,ENG,IND,1985-10-01 00:00:00,N,M,M
368375013,I,ENG,IND,1981-08-14 00:00:00,N,M,M
341315018,I,ENG,IND,1967-02-23 00:00:00,N,F,M
360455011,I,ENG,IND,1989-04-04 00:00:00,N,M,S
369475011,I,ENG,IND,1982-04-14 00:00:00,N,M,M
375465011,I,ENG,IND,1976-02-24 00:00:00,N,M,M
331485012,I,ENG,IND,1990-04-04 00:00:00,N,M,S
338415013,I,ENG,IND,1988-12-31 00:00:00,N,M,M
341465016,I,ENG,IND,1978-03-23 00:00:00,N,M,M
389405018,I,ENG,IND,1984-07-07 00:00:00,N,M,M
307405019,I,ENG,IND,1985-05-13 00:00:00,N,M,M
307415019,I,ENG,IND,1984-06-23 00:00:00,N,M,M
307435019,I,ENG,IND,1983-07-06 00:00:00,N,M,M
307475019,I,ENG,IND,1987-03-30 00:00:00,N,M,M
390525010,I,ENG,IND,1990-03-06 00:00:00,N,M,M
362525011,I,ENG,IND,1994-01-02 00:00:00,N,M,S
335595013,I,ENG,IND,1975-08-10 00:00:00,N,M,M
328525016,I,ENG,IND,1969-01-10 00:00:00,N,F,M
385595016,I,ENG,IND,1995-05-10 00:00:00,N,M,S
330585017,I,ENG,TIER1,1992-01-21 00:00:00,N,M,S
323565019,I,ENG,IND,1982-12-22 00:00:00,N,M,M
362525019,I,ENG,IND,1984-11-18 00:00:00,N,M,S
367525019,I,ENG,IND,1992-05-22 00:00:00,N,F,S
324685011,I,ENG,IND,1986-05-23 00:00:00,N,M,S
325615011,I,ENG,IND,1980-01-07 00:00:00,N,M,S
339685011,I,ENG,IND,1983-10-13 00:00:00,N,M,S
366615011,I,ENG,IND,1987-09-12 00:00:00,N,M,S
310605012,I,ENG,IND,1996-04-02 00:00:00,N,M,S
335625017,I,ENG,IND,1991-11-14 00:00:00,N,M,S
308625018,I,ENG,IND,1998-03-23 00:00:00,N,M,S
386685018,I,ENG,IND,1972-05-13 00:00:00,N,M,M
387685018,I,ENG,IND,1976-06-02 00:00:00,N,M,M
399615018,I,ENG,IND,1997-04-10 00:00:00,N,M,S
376645019,I,ENG,IND,1990-07-08 00:00:00,N,M,S
328775010,I,ENG,IND,1997-05-23 00:00:00,N,F,S
355785010,I,ENG,IND,1979-09-09 00:00:00,N,M,S
356725010,I,ENG,IND,1985-05-19 00:00:00,N,M,M
358735010,I,ENG,IND,1968-03-09 00:00:00,N,M,M
379715010,I,ENG,IND,1988-09-09 00:00:00,N,M,S
343785012,I,ENG,IND,1983-08-15 00:00:00,N,M,M
330745014,I,ENG,IND,1993-12-18 00:00:00,N,M,S
331775014,I,ENG,IND,1989-07-17 00:00:00,N,M,S
333795014,I,ENG,IND,1970-08-28 00:00:00,N,M,M
334745014,I,ENG,IND,1992-09-03 00:00:00,N,M,S
398745014,I,ENG,IND,1980-12-26 00:00:00,N,M,M
361705016,I,ENG,IND,1986-03-05 00:00:00,N,M,S
363725016,I,ENG,IND,1983-01-01 00:00:00,N,M,M
363775016,I,ENG,IND,1984-04-04 00:00:00,N,F,M
388755017,I,ENG,IND,1992-01-01 00:00:00,N,M,S
309715018,I,ENG,IND,1987-02-02 00:00:00,N,M,M
393755018,I,ENG,IND,1986-02-28 00:00:00,N,M,S
347775019,I,ENG,IND,1985-06-14 00:00:00,N,M,M
348775019,I,ENG,IND,1987-04-05 00:00:00,N,F,S
349725019,I,ENG,IND,1999-07-29 00:00:00,N,M,M
349755019,I,ENG,IND,1995-08-05 00:00:00,N,M,S
354745019,I,ENG,IND,1969-02-19 00:00:00,N,M,M
354795019,I,ENG,IND,1987-10-01 00:00:00,N,M,M
355755019,I,ENG,IND,1993-05-12 00:00:00,N,M,S
358715019,I,ENG,IND,1989-04-01 00:00:00,N,M,M
388755019,I,ENG,IND,1988-08-24 00:00:00,N,M,S
335895010,I,ENG,IND,1988-08-15 00:00:00,N,M,S
398835012,I,ENG,IND,1987-12-28 00:00:00,N,M,S
354845013,I,ENG,IND,1982-06-28 00:00:00,N,M,S
354895013,I,ENG,IND,1982-03-18 00:00:00,N,M,M
356835013,I,ENG,IND,1981-12-22 00:00:00,N,M,M
356845013,I,ENG,IND,1975-02-15 00:00:00,N,M,M
356865013,I,ENG,IND,1993-01-29 00:00:00,N,M,S
358845013,I,ENG,IND,1986-09-29 00:00:00,N,M,S
358875013,I,ENG,IND,1982-06-23 00:00:00,N,M,S
360835013,I,ENG,IND,1986-08-31 00:00:00,N,M,M
376845013,I,ENG,IND,1980-02-20 00:00:00,N,M,M
323895015,I,ENG,IND,1987-05-31 00:00:00,N,M,S
357885015,I,ENG,IND,1980-03-03 00:00:00,N,M,M
387895015,I,ENG,IND,1994-08-08 00:00:00,N,M,S
391895015,I,ENG,IND,1985-05-27 00:00:00,N,M,S
363805016,I,ENG,IND,1978-08-07 00:00:00,N,M,M
368835016,I,ENG,IND,1995-03-23 00:00:00,N,F,S
385805016,I,ENG,IND,1990-01-09 00:00:00,N,M,M
306865018,I,ENG,IND,1989-02-18 00:00:00,N,M,M
312825018,I,ENG,IND,1983-06-23 00:00:00,N,M,M
357825019,I,ENG,IND,1986-04-17 00:00:00,N,M,M
345985010,I,ENG,IND,1993-10-28 00:00:00,N,M,S
359955010,I,ENG,IND,1976-04-24 00:00:00,N,M,M
364955010,I,ENG,IND,1990-08-13 00:00:00,N,M,S
395965010,I,ENG,IND,1983-03-29 00:00:00,N,M,M
383945011,I,ENG,IND,1949-04-04 00:00:00,N,M,M
354905012,I,ENG,IND,1985-01-01 00:00:00,N,M,S
363905013,I,ENG,IND,1967-06-15 00:00:00,N,M,M
364955013,I,ENG,IND,1983-05-15 00:00:00,N,M,M
348955014,I,ENG,IND,1959-03-02 00:00:00,N,M,M
381965016,I,ENG,IND,1983-02-18 00:00:00,N,M,S
302905019,I,ENG,IND,1984-06-15 00:00:00,N,M,M
302945019,I,ENG,IND,1988-03-16 00:00:00,N,M,S
302985019,I,ENG,IND,1976-02-23 00:00:00,N,M,M
303935019,I,ENG,IND,1961-07-17 00:00:00,N,M,M
303056010,I,ENG,IND,1986-11-21 00:00:00,N,M,S
335026010,I,ENG,IND,1968-09-03 00:00:00,N,M,M
364066011,I,ENG,IND,1975-04-01 00:00:00,N,M,M
309026014,I,ENG,IND,1989-11-18 00:00:00,N,M,S
341036014,I,ENG,IND,1990-12-06 00:00:00,N,M,S
365006016,I,ENG,IND,1994-11-29 00:00:00,N,M,S
356016018,I,ENG,IND,1975-06-10 00:00:00,N,M,S
359046018,I,ENG,IND,1971-08-30 00:00:00,N,M,M
320106011,I,ENG,IND,1988-12-16 00:00:00,N,M,M
340186011,I,ENG,IND,1988-01-13 00:00:00,N,M,M
304166012,I,ENG,IND,1981-03-31 00:00:00,N,M,M
310136012,I,ENG,IND,1984-02-01 00:00:00,N,M,M
351136012,I,ENG,IND,1989-10-15 00:00:00,N,F,S
353196012,I,ENG,IND,1985-02-15 00:00:00,N,M,M
351176015,I,ENG,IND,1997-06-13 00:00:00,N,F,S
334146016,I,ENG,IND,1990-08-19 00:00:00,N,M,S
334176016,I,ENG,IND,1983-08-28 00:00:00,N,M,S
335126016,I,ENG,IND,1990-01-01 00:00:00,N,M,S
336176016,I,ENG,IND,1986-06-06 00:00:00,N,M,S
337126016,I,ENG,IND,1980-10-28 00:00:00,N,M,M
337136016,I,ENG,IND,1986-06-28 00:00:00,N,M,M
338196016,I,ENG,IND,1976-05-25 00:00:00,N,M,M
339146016,I,ENG,IND,1988-05-31 00:00:00,N,M,M
