customer_unique_id,acy_avl_bal
687021009,17.88
687136002,134.41
687194001,-12688.849999999999
687308007,416.65
687320008,-41.26
687325005,281.55
687365005,77465.67
687380003,-0.48
687382007,79652.63
687449002,36.96
687458003,-25.14
687459004,7276.66
687466006,1803.13
687505002,34953.71
687511004,951.66
687579007,92.31
687629002,21105.08
687665004,107.22
687819002,86402.68
687855006,86046.6
687862002,2434.99
687939002,29547.53
688060001,102799.2
688135005,-51903.049999999996
688144008,-148786.005
688164001,0.39
688193004,22380.99
688219003,4163.22
688229005,11.49
688308007,0.25
688348007,97.75
688435009,7.22
688649009,-157.5
688775005,987.89
688830001,65369.95
688884006,-43.51
688924005,315633.39
688929007,179936.67
689216006,20.09
689243008,900.24
689245008,54.92
689296005,121109.9
689303005,60.87
689318007,165.59
689398007,503.44
689610009,90.43
689843011,-52.5
689896003,-320290.33
689912000,99.98
690018019,18108.16
690100008,2.6
690180003,128.17999999999998
690184001,32483.05
690208003,43.24
690219001,177.86
690413000,40.42
690419001,10302.42
690687006,3092.83
690696002,42.14
690725007,477218.06
690885008,73.55
690943009,80.57
690999001,20894.91
691042002,910.53
691054004,28.91
691085003,146543.77999999997
691086002,28027.5
691106003,60.29
691130007,30.87
691275007,16.14
691299002,8.33
691353008,17.19
691412007,466005.29000000004
691413007,3.63
691538001,12.12
691564005,-7.04
691576003,-314962.98
691576006,1014.31
691611003,-25.21
691873007,2049.85
691879000,105724.57
691895001,174.34
691978003,17532.26
692018008,190379.7
692031005,9432.51
692034004,22661.23
692098005,271.53
692256008,113824.0
692330008,203.18
692423002,2189.3
692469000,-147467.84000000003
692479005,-855634.66
692599000,133514.53
692607006,90.16
692682000,23.52
692778006,798.66
692812000,950.0
692883007,22.8
692889003,218.78
692898008,42.52
692925006,451.0
692964008,583.24
692980005,11407.74
692982004,42955.62
693083008,-162.23
693219002,61616.24
693236005,16919.33
693245004,1504.05
693279002,298.29
693316003,4.13
693403009,6129.16
693440005,44297.61
693565005,9621.09
693620005,5.3
693803007,45.17
693810006,-21.95
693813007,1045.1
693950000,90.11
693959007,50235.92
693979005,86.42
694100001,207.17
694167000,14.2
694205004,19.16
694231000,89558.24
694381000,1110059.8599999999
694400001,696.38
694409000,-52.5
694516002,12034.28
694516004,20.89
694704000,1927.1799999999998
694753000,-4.22
694776008,30860.65
694823007,6.45
694857008,-52.5
694889006,93207.55
694906006,1042.63
694915002,45518.71
694916006,457.14
694918007,361.41
694948002,16277.21
694977012,983.88
694999002,-52.5
695032001,16.07
695073009,27.43
695088008,4850737.295
695135001,3.03
695160009,43.32
695219004,0.28
695320003,44.01
695325005,24.89
695335005,45839.78
695381000,23.06
695532002,246156.62
695604001,3089.83
695608008,23963.33
695647003,19543.4
695728006,41.7
695795005,10719.41
695924008,-54310.64
695933005,100.19
696176006,40321.54
696201000,48543.93
696268002,76.0
696292000,11.79
696334002,12.02
696336003,28.91
696341009,29.71
696370006,419.27
696384001,3570.36
696487005,144.85
696516005,330.08
696552008,8992.51
696633001,35064.59
696675006,46.53
696679009,7.33
696774005,-659.32
696795002,1.46
696806004,368.67
696834001,-15.25
696885007,12081.9
696940001,305.49
696973003,64.8
697028008,46306.15
697038007,15555.12
697125001,7239.2
697154004,1747389.555
697204008,802.67
697240008,15.68
697254001,577.51
697264009,392.87
697343005,78.94
697366003,26.2
697374001,85.88
697376003,3895.33
697390003,-103.76
697395009,65327.48
697457008,117.2
697463003,42.25
697506005,1580.11
697544001,0.49
697650006,372.92
697666007,2117.46
697693003,28393.0
697821003,950.0
697843003,-22.15
697871005,32642.74
697904001,48.45
697914001,60118.97
697986006,66810.58
698044009,6.91
698094009,29678.22
698146004,26.9
698225015,1564.92
698274008,8264.27
698374001,168.62
698385005,89.74
698395006,-35100.07
698403008,296.78
698405009,639.08
698406005,1004.5400000000001
698434000,5.85
698457003,70.07
698478000,198134.87
698584004,-382697.54
698590009,1833.45
698596005,2295.02
698645001,1665.02
698695000,3.37
698796003,91.62
698806003,4085.99
698934002,96026.875
699044009,18169.16
699076003,63.92
699174001,5074.34
699181003,86138.99
699204008,179234.98
699285001,50896.12
699358001,15247.560000000001
699368001,25596.71
699446007,-50.0
699510007,468527.97000000003
699516005,5976.4
699620008,13586.51
699643000,789.25
699676002,4364.44
699710008,6.15
699738009,575564.34
699764007,137513.78
699765005,3244.17
699774005,160561.64
699776003,-105.0
699839002,35436.87
699899000,30.18
699922001,503784.7
700226003,-188890.18000000002
700291003,21449.51
700292003,3980.36
700300001,2445.195
700314003,3777.33
700675004,39051.42
700691001,26.79
700700006,22505.66
700801002,8692.63
700981007,232.22
701100009,7222.86
701132006,198.5
701217009,1034.62
701231005,10043.88
701242003,2274.09
701279004,34544.06
701289002,74.99
701331004,56742.58
701359001,771.13
701370001,5676.52
701392008,-148915.41
701420001,60296.19
701436000,49505.93
701655008,59075.75
701730006,0.69
701794003,78.05
701808005,4.2
701812000,2303529.36
701840005,32.24
701851007,100588.81
701890008,15170.04
701894003,-51.95
701930009,73010.36
701984001,0.13
702071001,234.74
702377009,39992.9
702469008,56.5
702611005,44.54
702626004,303587.86
702662002,68346.98
702690005,13.57
702938004,14149.18
702990009,3.5
703142007,341207.93
703591007,-67791.6
703713007,116.03
703841004,123617.67
703845001,54750.09
704011007,33437.22
704260003,-131192.11
704270001,15754.3
704360001,13210.57
704391009,50071.97
704409008,50.63
704559005,24.29
704579005,8.82
704588006,124710.82
704655000,26.03
704730000,4187.92
704751009,12157.1
704770000,4470.56
704782004,3.18
704860007,93.24
704885002,22072.27
704891002,10.58
704920005,9273.87
705021004,18621.81
705120002,24098.82
705155004,34794.69
705171008,14.23
705199004,55.19
705222003,10076.99
705271003,-131.03
705286008,194.89
705380005,39.49
705541007,5631.79
705715009,5446.06
705881005,1.57
706120002,118.85
706245006,24334.7
706360005,289.77
706506000,1034.07
706509005,5.76
706545003,790.32
706572001,85524.98
706731004,26150.93
706802006,285.07
706821003,2043.26
707195003,-100.56
707230007,74.18
707306006,17300.49
707451006,1309.39
707459008,-157.5
707479008,-119.87
707481002,50.72
707489008,2371.52
707501004,69959.53
707511004,36494.54
707520005,580.87
707591005,2966.58
707691000,16.09
707696005,47.41
707938004,2100.82
708022002,32092.11
708030007,115.14
708116004,-6.86
708130004,832.89
708160006,486.59
708176009,14211.58
708196009,47.5
708272008,29163.08
708430006,10214.49
708815003,1618.89
708922005,2679.89
708942001,134917.23
708950000,26642.61
708951007,0.23
709076002,133.94
709190004,16.0
709200004,144.75
709360003,2561.17
709509005,30.02
709532000,-158344.13999999998
709540000,192.67000000000002
709541008,31252.45
709615003,39166.16
709652001,33.14
709688005,25418.85
709810009,5179.81
709885008,4101.09
709925007,17.69
709995007,0.01
710012008,344228.85000000003
710018003,1040.56
710102008,63141.11
710155009,23.83
710175001,56.41
710211007,18344.6
710216002,45.17
710426004,3806.71
710671005,22742.41
710805006,36774.68
710834004,6.36
710905007,-11.72
710914000,6011.45
710915007,1943.3
710966005,-137594.49000000002
710976005,25327.25
711011006,1132.21
711036002,3832.28
711047006,1142887.19
711071004,446494.08
711081002,3420.8
711372000,6.2
711505002,64.71
711691008,-52.5
711912003,552.47
711922001,43.48
711935007,-7843.81
712011006,55.44
712125007,67.52
712151006,2.32
712349004,1685.41
712407001,0.17
712452003,12256.44
712540004,37945.11
712556004,32527.019999999997
712602003,-13.05
712794006,43.0
712870000,45602.43
712939008,189.99
713145008,113.48
713252001,1644.75
713429007,140360.83
713626005,25.52
713731007,-41277.63
713821004,120.84
714106003,70.36
714110004,16.89
714320009,108501.51
714377004,-51.39
714417001,15.71
714451006,191.17
714532007,47578.34
714742006,-70523.98999999999
714945007,159.41
714980005,15.98
715010005,-10.4
715041000,4689.0
715172009,21499.82
715341001,14346.46
715362002,59.47
715370009,13157.91
715390009,19862.32
715412001,39.99
715429008,20.5
715570001,-52.5
715621003,16317.27
715630008,44486.08
715654006,119.55
715681009,97.75
715891004,331488.9
715922005,15989.36
715965007,16.88
715975007,39.79
715990005,35534.35
716136000,1033040.5
716160000,111.94
716247001,2399715.3
716250009,112.47
716330000,-47.17
716692002,264224.44
716940005,97.01
716940006,-52.37
716979003,42.56
717179002,-61.71
717262002,3901.59
717360001,-482899.55000000005
717466002,-252.46
717651007,13592.66
717730002,5.82
717814004,49451.4
717821002,37.49
717854004,69.48
717861000,186.2
717900005,36717.85
717935007,-30.35
717940003,0.76
717965007,285.09
718110009,24061.65
718120001,293865.9099999999
718300004,250.93
718320004,7113.66
718458003,5589.89
718588004,1229.65
718625008,898.0
718685003,18.21
718751008,26515.75
718802007,230503.91
718815003,150066.43
718841004,510.51
718900003,201.45
718915007,-43625.72
718972003,132430.375
719011006,4.37
719100008,17138.268500000002
719179009,83462.46
719320004,-42867.69
719370001,-129591.06
719478002,44.13
719490009,51.88
719548004,-91.23
719569005,49.97
719589005,54.82
719836007,64.5
719870000,7220.44
719925007,7.53
719935007,-38100.1
719975007,33.86
720051006,40.0
720166002,1419.815
720220007,3575.4300000000003
720481000,4558.06
720485007,85.03
720560006,8.03
720585008,84.14
720620008,21917.13
720621004,121513.67
720879002,431.94
720881000,523.14
720976006,389273.27
720995007,6.5
721031004,110345.53
721054009,406.45
721451003,84457.68
721452006,650.27
721464008,46298.17
721525005,537.4300000000001
721631006,77313.91
721742005,6808.17
721780008,3217.19
721815006,3007.05
721975007,22943.06
722052008,105346.13
722271006,109.47
722281004,27.39
722292001,40172.009999999995
722300001,-479.51
722406009,9.13
722435003,71.7
722456009,-170185.44999999998
722486009,-95364.09999999999
722580006,112.65
722674003,-40335.045
722840000,4410.73
722936004,287.69
722965007,108.04
723016002,51742.82
723096005,172.81
723301007,15594.1
723375008,487.14
723450006,2948.75
723719005,6.96
723935007,196726.81
723955007,337920.64
723965007,282.62
723967009,76.12
723995007,597.72
724107008,399.23
724250003,88.48
724280001,9.34
724391004,7726.19
724427001,28.89
724467001,1.28
724511006,46.06
724640008,915.7
724726000,0.82
724769002,-29.5
724925007,326.92
724995007,397.23
724996005,693823.42
725130008,6540.14
725371001,-1139.41
725402004,0.33
725461001,23457.26
725588004,22.93
725650003,120191.37
725660000,4208.41
725935007,60.52
726006005,127085.89
726031002,40.84
726051003,9702.77
726071009,2313.63
726200005,20284.79
726235008,139.47
726337008,178.2
726479007,469.44
726518004,8.35
726560000,8172.31
726588004,19073.87
726591000,90.8
726642002,213.72
726672007,530.64
726849007,13305.29
726869006,65.96
726885008,3.39
726962002,-15534.429999999998
726985007,78775.11
726991007,7354.89
727125005,18132.44
727141000,32.0
727167000,6.55
727217008,-1.27
727230009,-63.24
727337008,6163.21
727366008,2066.61
727461000,5493.56
727508004,35.78
727595001,27460.35
727670008,46952.88
727734003,6096.18
727762005,0.49
727871002,357834.82
727907009,12221.48
727956004,-41.95
728021002,22.44
728031002,11.45
728110001,29976.53
728231008,5005.47
728416002,0.82
728491008,140086.76
728506009,6375.5
728565007,1157.32
728680005,1.14
728715008,55.71
728720002,31492.35
728805008,-48.17
728818007,64877.19
728901004,108310.21
728905007,2145.73
728925007,46.62
728926005,-213317.53999999998
728935007,-25041.93
729051008,50.94
729060004,32598.88
729272004,-105.0
729320003,2.26
729368008,552.73
729431008,-6835.570000000001
729461008,60966.62
729716008,25183.61
729751003,-105.0
729766007,39.58
729894009,12.8
729907009,19158.07
729945007,-4353.49
729996001,-105.0
730001002,474.77
730026002,48089.82
730066003,85.79
730182009,538838.88
730196000,618632.75
730321001,66.67
730321007,168.73
730505007,511.12
730578004,-86.27
730919008,69.66
730925003,86144.69
730979005,27.58
731080004,-322.22
731147000,5885.33
731380001,-595771.365
731536009,13.24
731580000,337.67
731764004,589.83
731784009,190310.06
731812002,-16.23
731862002,-44.52
731940002,57045.200000000004
732000002,133229.18
732001008,6.77
732070002,143088.16
732389007,2817.49
732447001,42.14
732456002,186674.56
732564009,2000.29
732619006,41137.8
732804000,4.93
732915007,-116.21
732992004,50063.61
733031002,447.5
733041008,69.33
733051001,0.2
733051002,63.14
733051005,-52.17
733116005,449856.75
733201008,48.76
733321005,27186.83
733486002,9.870000000000001
733506009,35268.5
733540001,18981.88
733540002,-133.91
733962000,-105.0
733972004,19971.76
734001005,469.11
734011005,31.38
734021002,85.3
734041002,-2.64
734091005,2040.27
734101019,20052.27
734280006,805225.57
734302002,80949.11
734502008,1131367.1400000001
734536004,90.54
734542001,2360.23
734581004,34.24
734622007,43.79
734711008,7938.7
734881008,-96.77
734945007,703.62
734970002,67.4
735007007,143.94
735036000,138755.08
735041004,8417.949999999999
735086005,141092.77000000002
735200009,0.43
735226000,107366.40000000001
735281007,77.78
735405006,21.82
735770003,5165.78
735925007,0.43
735935007,54.31
735955007,2.5
735970004,15.22
735980004,3658.84
736012002,8.92
736097007,39.12
736109006,76339.51999999999
736195007,21854.325
736416002,6.41
736457003,84793.57
736459008,4234.59
736505004,387.39
736542002,26413.52
736614008,368.89
736855001,7072.86
736905007,0.92
736935003,-46.58
736950005,1008.15
736970004,0.34
736980005,-169126.86
737130002,31.1
737648004,91.74000000000001
737652004,26332.77
737790008,2298.25
737905007,27.29
737912002,12433.5
737925003,-95.45
737945003,-124.91
738026000,24286.59
738101009,102.55
738138003,116944.68
738160003,317.74
738201002,21.73
738211009,3367.33
738259001,15.21
738281002,126.27
738282003,14826.3
738341007,36113.96
738427001,61.81
738487009,5.94
738622006,64.09
738642000,7072.71
738762007,8047.01
738834003,63.64
738875006,172382.21
738965006,10635.19
739001008,11.38
739034006,82.29
739249001,45.27
739412008,168.4
739415005,28.82
739468004,39415.95
739681008,41344.16
739751008,122.3
739935003,-152.5
739989009,72280.1
740002003,20.19
740024002,143.24
740131007,58.33
740156009,1025.79
740276003,1.34
740515005,27.65
740591007,34614.78
740632002,44.71
740699007,274.95
740750006,5650.17
740962000,42.47
741071008,69951.32
741081000,40232.37
741141002,6.16
741202006,13555.43
741290002,53988.35
741471001,-46365.47
741471009,40034.45
741476003,752603.74
741612002,11121.2
741662002,78.68
741691005,562.75
741814006,-105.0
741845006,139163.69
741942002,26.37
741955003,752.84
742030003,2971.2
742161008,59.48
742181002,204720.51
742447001,256.42
742467001,4392.04
742545001,6224.41
742671002,2010.16
742734004,41385.0
742876008,37.06
742902002,81.6
742952005,4751.38
742985007,4.22
743241003,209.78
743261000,1.89
743311007,239.83
743326008,133199.6
743492006,-52.49
743682002,179.05
743780003,274.62
743936008,4553.72
743945007,605.0
743985002,29.32
744097005,-85.37
744210009,63126.2
744221007,3.66
744245009,-0.12
744259001,1014.16
744401000,6455.5
744510001,158.57
744523007,49.03
744770001,13383.99
744955007,99.73
745000002,19781.15
745108003,811.95
745125008,57.19
745231000,334.12
745312008,-105.0
745336006,12.72
745381005,35675.25
745491000,504.7
745764006,150.84
745790001,25822.05
746076003,5315334.76
746118003,53.44
746281000,5385.87
746556004,147028.41
746712005,4.74
746849004,857.94
746849009,35.13
746915002,26.97
746940000,-363.27
747100006,27926.37
747104005,1188.72
747162007,12.65
747176003,-703386.38
747196003,1031.33
747307008,218.63
747592003,308.18
747935007,1933.96
747990004,252881.91
748080000,22241.55
748146003,1952.1299999999999
748166003,-293637.68
748180006,15.42
748326006,-114.65
748452002,350962.5
748590004,1347.5
748660001,322.54
748920005,2014.62
748932008,132.74
749040008,60023.2
749072007,180684.22999999998
749076004,237.94
749152002,0.29
749156003,29246.53
749290005,-227959.26999999996
749378008,47244.799999999996
749412003,-136380.1
749451009,20124.65
749460008,1033.92
749540006,100316.33
749596005,155348.55000000002
749790005,48209.81
749804003,-100.06
749971002,67.0
750001003,1089.19
750056005,210471.99
750267009,342.06
750296002,58.93
750351006,241623.45
750592003,26.87
750860003,285770.56
751180000,100430.34
751211005,197.29
751242002,0.43
751279002,51.15
751370002,9303.14
751640004,-96630.23999999999
751780002,67533.27
751812009,208.23
751901008,54.15
752071005,4048.5
752269001,70053.1
752386008,6213.21
752461009,12914.87
752600004,-167401.37
752750005,42548.13
752828006,122.49
752840002,-93.3
752995007,464.6
753090009,29279.77
753196003,10083.02
753289001,290.7
753483003,508.39
753491001,56.2
753500004,-52.5
753540004,-31.52
753572008,0.49
753641009,124780.11
753781004,10.25
753825003,88533.85
754132000,23077.73
754182008,2.92
754190008,4314.02
754191000,5621.87
754491005,106.21
754805003,353486.4
754981000,494.5
755386003,385295.01
755467001,41.1
755478005,21012.84
755536002,4279.55
755542006,37.73
755621006,36575.9
755796000,-52.5
755932000,-357622.765
756006000,5095.74
756051005,4054555.66
756060003,-33500.0
756195002,1401.93
756201005,304101.34
756211009,88.96
756362003,4.56
756371004,-52.5
756410007,-52.5
756519009,28668.8
756531003,-105.0
756595001,158.65
756620004,59897.770000000004
756670004,255857.75999999998
756744006,55689.12
756770004,32.09
756805004,6911.31
756839004,46.15
756878005,716.18
756964007,36.58
756989000,7.49
757107007,42.65
757181009,346.27
757640004,18260.75
757690001,16.68
757809007,-265112.87
758192002,268.62
758306004,10031.29
758335008,14002.28
758516006,30500.61
758530008,95423.09
758573000,105.4
758640002,75.81
758675003,422.35
758790008,83.39
758955004,44.48
759050002,152684.74000000002
759066003,6.14
759148007,18682.01
759201004,1.2
759486002,25972.37
759488002,23.95
759802004,16334.7
759990002,25.63
760016000,3650.33
760235000,224742.43
760370006,50721.34
760425002,17.9
760581008,-38.19
760607009,1234.2
760779008,2483.18
760956005,62.35
761046000,462.53
761170008,5020.26
761183004,342.03
761186005,156.52
761320009,26.37
761412001,37692.41
761461009,-11864.23
761555004,2.36
761791005,22.19
761805004,36.18
761941006,0.51
761955006,-42.76
761990009,1.1
762022007,330.08000000000004
762042007,-157022.5
762051004,34.0
762059004,13964.22
762076009,593.43
762216008,30293.91
762246008,36.82
762272003,11025.68
762552002,61455.66
762651006,20250.53
762992008,3191.68
763180008,27007.2
763230008,332577.82
763248002,60.42
763291002,86536.11
763306006,101032.92
763326003,28943.579999999998
763511003,9070.23
763641006,47335.89
763675001,2774.1400000000003
763691006,30314.64
763765005,-191077.41
763985006,36.7
764011003,18818.2
764092002,56.41
764119004,2351.85
764150007,1459.38
764192005,134607.5
764249007,15.63
764288002,70.71
764292000,2.69
764545004,5.34
764801003,33.65
765066003,42127.96
765087005,37868.74
765190000,38895.07
765286000,11.58
765352008,208.28
765427002,7.13
765500002,477.3
765639004,2480.49
765702007,141.85
765787009,1.95
765805005,18018.45
765951003,237.94
766221002,-4138.21
766306006,19538.14
766565003,0.15
766671007,12972.62
767030007,211.22
767201002,41.7
767261002,-251551.36500000002
767321005,13049.23
767329005,52499.9
767520003,5483.150000000001
767691008,-260421.60000000003
767710006,6416.41
767850006,-51.34
767931004,5504.85
767940006,-25.999999999999996
767995006,-17.82
768041006,6515.49
768108000,5.0
768211002,-38.79
768299009,9.44
768480008,21.68
768537008,-52.37
768725009,246.99
768802009,23.76
768850004,262.46
768854008,221.52
768941008,39107.81
768949009,4067.8
768950006,281024.82999999996
769221002,-147625.45
769281002,708.71
769310008,7204.45
769382007,1004988.75
769390005,45233.8
769405005,4.33
769415002,39170.53
769440001,13021.47
769440005,128004.46
769591004,3.6
769656000,220.51
769864009,-105.0
770100009,1448.54
770140000,167.74
770140001,-37.82
770145005,39006.64
770268002,28.14
770342008,14141.52
770352002,385.45
770401001,38.89
770460009,2948.21
770518000,1266.49
770621006,40149.94
770628003,9876.64
770840002,176.66
771002000,73.96
771016007,48.83
771022004,-7.53
771052004,43.09
771066000,2971.78
771228002,8.79
771236009,1512.0
771336006,3576.05
771372005,37580.8
771399006,40.4
771478009,25302.02
771488009,488.63
771506006,1297.02
771530008,18626.0
771543018,-300.49
771682003,3334.95
771711003,4744.23
771732007,5127.77
771782007,274472.56
771901007,20517.39
771961005,14.37
772010006,-52.2
772090008,74938.97
772131002,19.18
772280006,9687.81
772379006,-10.2
772521005,116.01
772637007,5.36
772862006,39658.49
773200000,163.42
773210007,122304.24
773270005,3677.19
773320003,460.34
773389006,554.05
773497009,68.47
773669006,362.82
773689006,157208.68
773791005,94.13
773862009,-87.9
773881000,50163.25
774062009,320.59000000000003
774135006,26.760000000000005
774309006,870.71
774360003,389.4
774379006,88.14
774390003,234032.4
774390007,669.29
774432006,123.49
774526005,-105.0
774705005,1226.81
774734002,10097.13
774782009,55.54
774872001,8840.61
775082002,30.64
775140008,-126583.07999999997
775329006,29.04
775420007,214252.11
775461001,20500.38
775658000,25415.54
775740009,60226.07
775818007,35.95
775820000,55913.03999999999
776126009,167.05
776180001,14.82
776196009,1822.74
776326006,27.61
776359006,0.45
776390003,14195.03
776401009,8.44
776439001,1.29
776735005,-174548.90000000002
776819000,33569.32
776862009,-31.26
776991004,25772.8
777081008,11.91
777152005,1503.26
777179004,33.77
777281008,-180038.98
777312008,1222.3700000000001
777320000,161483.47
777349006,11326.54
777350000,-52.36
777370003,35436.564999999995
777422002,7806.28
777472004,315.8
777480009,9004.31
777486001,35196.48
777617009,-197.96
777640000,-52.5
777841002,9145.69
777869008,49.74
777892006,52019.2
777929001,1.38
777932000,-121.81
777952008,23.5
778050003,293.52
778112007,2785930.8850000002
778128000,60142.44
778140001,72.0
778170001,2.36
778179005,73317.1
778317002,72511.84
778329006,2.75
778442006,7.71
778489007,-2.05
778540000,-6.75
778590000,952.92
778725004,2.17
778745009,77026.42
778804008,1.62
778929001,14.55
778941004,799.07
778990008,760.67
779015004,4285.67
779516003,24654.22
779649005,30015.01
779939001,41.88
780156000,594474.74
780207009,22.0
780230001,566.11
780269007,3957.75
780288003,30530.85
780310003,17028.32
780318002,1251.2
780359006,95.0
780360003,17945.59
780418009,20.29
780524008,1321.95
780742003,72091.43
780879006,71.93
780884001,1144.23
781058005,19.95
781068002,449.93
781156003,139136.91
781379006,1.24
781420007,0.08
781549006,49.6
781701005,140011.11000000002
781720007,3172.29
781839005,43.5
782116000,14791.16
782196001,554.27
782231000,44390.53
782242001,197.46
782320003,-26764.59
782475007,0.82
782556004,6020.68
782595009,6321.73
782632005,0.46
782639007,378.63
782705008,8483.189999999999
782739004,3.51
782844009,71461.29
782884009,13.0
782930008,8388.18
782960008,67.37
782990008,64508.86
782994000,548.61
783092005,5019.7
783181008,729.54
783310004,72357.04000000001
783379006,505.94
783566005,27964.14
783620002,18537.05
783667009,11.22
783732004,91610.39
783989001,1518.8100000000002
784160003,5.34
784349006,48.02
784600002,841.8
784706003,35281.71
784714004,52148.96
784832008,88839.12
784919001,-146266.31
784938003,55040.16
784970009,39399.96
785208002,107150.81
785320005,11.65
785569008,15672.09
785660001,169.25
785791004,-65088.97
785864009,123.63
785971004,110.87
785985006,2045.85
786121004,4000.84
786128002,2264.96
786350003,2082.9
786485002,26645.37
786490007,-98.26
786636008,9512.74
786649007,39246.38
786690001,39988.43
786784009,-173814.34
786935002,103.29
786939007,3.13
787115003,6106.99
787135002,51.77
787221002,636.04
787386007,12021.84
787411002,35.85
787441002,-52.5
787522009,1349576.96
787710008,1104.63
787832007,18.08
787939007,195.58
788080002,-170475.81
788128002,-93.11
788181008,157031.16
788261000,3365.75
788288004,2740.01
788321004,5148.38
788370006,7.28
788428009,37034.23
788509000,-9399.81
788555008,-46047.96
788620002,-59.94
788681005,269202.91
788709002,1.95
788848005,246.39
788870003,311.47
788975009,1.51
789112009,48.06
789146007,380.0
789261009,2032.65
789331005,359.03
789482009,282.13
789712002,32.73
789762007,80898.97
789906007,24997.51
789931007,24.58
790016001,26057.15
790198002,337.16
790230006,2511.81
790357003,-48.24
790387007,447.5
790545009,-16000.0
790616007,105887.81000000001
790621004,8.7
790640006,7123.49
790771009,636.47
790931007,7.52
790932004,11964.61
790950006,154.93
790966005,6212.74
791121004,119970.36
791132003,311.6
791281003,28.02
791327003,49.42999999999995
791472009,54.96
791479008,60048.45
791581007,17963.22
791671005,-52.5
791962008,4006.58
791980008,26.0
792036007,72.14
792070002,43967.64
792071001,-58.84
792131004,5398.48
792140003,191.45
792182006,7.81
792247006,561.52
792401002,17.17
792478009,12.15
792522001,47011.99
792562001,293.33
792661000,51.59
793006009,355.99
793121009,72.63
793360003,39071.11
793740006,972.52
793760008,15.1
793780001,14.17
793880006,0.36
794130000,36635.62000000001
794549004,10169.3
794774009,-52.31
794790000,40.61
795000001,15093.410000000002
795011002,25.33
795021003,3846.98
795081000,181838.24
795330007,-197.96
795357007,276.57
795382007,-52.5
795536006,323596.3
795620009,95004.28
795661007,2.04
795740002,684683.01
795760002,125.74
795824001,-691458.96
795835004,167.25
795845006,19008.68
795864007,-42.61
795930008,10670.0
796020008,5.05
796222005,-44.14
796256008,9.18
796301000,64931.74
796450005,140012.54
796601008,159579.6
796610006,975.5899999999999
796626000,22.47
796729006,82.2
796835005,-92790.09
796838007,-52.5
797091006,215.97
797131003,52.63
797320006,5815.1
797469007,2048.69
797486008,6692.304999999999
797501007,12946.17
797522004,50.92
797766003,220.93
797810003,4.68
797825004,80361.89
797835005,-3334.0449999999983
798211008,850974.17
798213009,778.55
798271008,344232.37
798397007,1001451.0
798476002,218.53
798511004,28164.58
798522009,7.61
798671003,32141.55
798845005,-198230.01
798895006,120464.81
798940009,0.75
799140000,-36882.085000000014
799390004,10022.92
799456001,46.67
799460004,52157.990000000005
799515006,335130.15
799565003,50.48
799575005,6020.24
799794023,39247.715
799805006,512.1
799806006,10081.59
799845005,26348.03
800013002,1594.49
800049007,7.44
800249007,1.06
800402004,-28.62
800609000,23.64
800622004,3064.69
800772006,44.97
800953008,2202.57
801003003,48.2
801033005,93.8
801093008,-112479.22999999998
801315008,138.0
801451003,3571.8
801573008,24.2
801589000,-52.5
801735022,2997.96
801796024,14037.15
801901008,-52.5
801983023,320223.72
801987007,213248.7
801998001,179.31
802007005,48.21
802062006,196.5
802160004,950.0
802323005,1.23
802569006,1.91
802659000,37420.61
802783008,2.62
803425009,1038.13
803582008,0.39
803596006,-0.02
803601008,31.24
803616007,25.96
803762007,97.38
803772006,262.68
803889009,3.53
803978005,27.65
804109009,7.25
804199001,542.78
804379004,498.72
804460001,46.07
804558009,37.8
804626007,49634.42
804915000,15196.15
804919000,72.5
804948000,6.41
805053005,246.53
805137001,45812.49
805243002,54.7
805347007,73484.37
805391009,78575.36
805656007,4715.71
805666007,848.44
805773006,10089.13
805841001,9.85
806251002,12.45
806397007,312.29
806449001,6280688.07
806553006,61.09
806559001,246.26
806645005,612591.0700000001
806772007,755.9
806972005,2563.12
806998000,39.47
807249001,40.44
807265005,-105.0
807322007,36217.22
807381008,88.0
807523024,635.71
807553024,64347.87
807568008,4.77
807676007,1962.25
807891004,6.5
807958004,93.56
808073006,232.93
808240006,16.13
808332006,22.13
808569002,11.04
808714006,2319.65
808718001,396.21
808778000,6.93
808798001,446.27
809001007,1842726.04
809043003,14917.4
809073003,2.45
809080002,55.29
809180000,4692.28
809261001,51.67
809280006,75.82
809352006,6.13
809722008,19.2
809948001,396.45
810211002,6.87
810260008,57.6
810503009,5231.67
810529002,52842.43
810562000,129.03
810602009,17.04
810653000,65299.36
810752008,-0.3
810762008,385.08
810849001,28.54
810852001,9.23
810958000,283.9
810996027,165147.63
811053003,151.1
811092003,-32.74
811129005,-52.5
811251008,900.57
811482005,-52.5
811512003,9433.49
811636007,35.06
811649002,268.75
811832000,31.28
812124007,206.97
812646007,112.68
812689002,137.09
812722001,11116.07
812832000,925.28
812938004,10.35
812948004,17.21
812974007,133.55
812992004,10325.64
813071009,36.39
813258004,6.62
813259000,14102.38
813340004,33653.33
813410009,2183.8
813540002,34.97
813558008,96.65
813572003,370.65
813782006,18.68
813832007,4.49
813882001,1363.53
814202009,3468.08
814572000,662.03
814613002,46840.33
814861009,-51.26
814970003,1610.51
815202009,1987.46
815262009,38.1
815272009,22.02
815282009,5.2
815383002,42370.0
815427003,59.69
815542005,80.0
815601000,50.81
815678007,501.12
815908004,834.4200000000001
815939000,495.57
816421009,43.27
