customer_unique_id,product_code,account_status,date_difference,amount_financed
326207013,AMPC,L,30.0,15000.0
326238019,PDLP,L,30.0,4000.0
326314008,PDLP,L,73.28125,348683.5
326325005,PDLP,L,30.0,80000.0
326416012,AMPC,L,30.0,3500.0
326458000,AMPC,L,30.0,11276.923076923076
326514004,PDLP,L,30.0,14000.0
326536016,AMPC,L,30.0,16555.555555555555
326540003,AMPC,L,30.0,5000.0
326557007,PDLP,L,107.2,205549.98799999998
326649003,PDLP,L,30.0,49500.0
326766004,PDLP,A,30.0,12250.0
326804011,PDLP,L,34.285714285714285,12311.42857142857
326854004,PDLP,L,30.0,7418.181818181818
326875002,PDLP,L,30.0,39000.0
326888001,PDLP,A,30.0,57500.0
327062001,AMPC,L,30.0,33182.857142857145
327075014,AMPC,L,30.0,10000.0
327088011,AMPC,L,41.53846153846154,48461.53846153846
327107013,AMPC,L,30.0,15846.153846153846
327157019,AMPC,L,30.0,5208.333333333333
327180009,PDLP,L,30.0,14512.5
327187019,AMPC,L,30.0,5714.285714285715
327195000,PDLP,L,30.0,3944.4444444444443
327203014,PDLP,L,178.66666666666666,464083.3333333333
327207001,PDLP,L,30.0,13100.0
327255007,AMPC,L,44.21052631578947,18381.57894736842
327278001,PDLP,L,107.14285714285714,17285.714285714286
327324019,AMPC,L,41.53846153846154,77307.69230769231
327353011,PDLP,L,30.0,8636.363636363636
327433012,AMPC,L,30.0,9706.896551724138
327435006,PDLP,L,80.0,106666.66666666667
327443005,PDLP,L,30.0,58000.0
327472007,AMPC,L,30.0,9588.235294117647
327492009,PDLP,L,30.0,16282.051282051281
327538005,AMPC,L,30.0,20000.0
327570003,PDLP,A,30.0,23000.0
327614018,PDLP,A,30.0,13857.142857142857
327632009,AMPC,L,30.0,20000.0
327701000,PDLP,L,30.0,7062.5
327701003,PDLP,A,30.0,43000.0
327728002,PDLP,L,30.0,12666.666666666666
327769003,PDLP,A,30.0,47000.0
327844011,PDLP,L,60.45454545454545,60167.454545454544
327878002,AMPC,L,30.0,11200.0
328005004,PDLP,L,30.0,65000.0
328072000,PDLP,A,30.0,50100.0
328097005,PDLP,L,30.0,57000.0
328107019,AMPC,L,30.0,7545.454545454545
328108016,AMPC,L,30.0,4750.0
328138009,PDLP,L,30.0,45000.0
328139004,AMPC,L,30.0,4600.0
328164005,AMPC,L,30.0,20000.0
328213005,AMPC,L,30.0,16200.0
328525016,PDLP,L,30.0,17600.0
328527002,AMPC,L,30.0,14058.823529411764
328674003,PDLP,L,30.0,55833.333333333336
328745003,PDLP,L,36.25,83645.45833333333
328746013,PDLP,A,30.0,18833.333333333332
328775010,PDLP,L,30.0,42000.0
328851007,PDLP,L,30.0,89166.66666666667
328872000,PDLP,L,30.0,20529.41176470588
328873016,AMPC,L,48.75,67250.0
328874011,PDLP,L,30.0,16040.0
328918004,PDLP,L,30.0,15000.0
328941007,PDLP,L,33.333333333333336,50481.62222222222
328946007,AMPC,L,35.08474576271186,33077.61016949153
328996001,PDLP,L,141.66666666666666,45473.666666666664
329019001,PDLP,L,30.0,18705.882352941175
329119000,PDLP,A,30.0,14375.0
329218014,PDSS,L,30.0,12000.0
329279003,PDLP,L,30.0,27444.444444444445
329313002,PDLP,L,30.0,33083.333333333336
329398002,AMPC,L,30.0,75375.0
329434017,AMPC,L,50.0,125618.0
329539015,AMPC,L,30.0,9894.736842105263
329586018,PDLP,A,30.0,33000.0
329655001,PDLP,L,30.0,15500.0
329655009,AMPC,L,30.0,7000.0
329664005,PDLP,L,30.0,64666.666666666664
329689009,PDLP,A,30.0,11500.0
329707007,PDLP,L,30.0,12142.857142857143
329892006,AMPC,L,30.0,34583.333333333336
329894011,PDLP,A,67.5,156000.0
330003003,AMPC,L,29.955555555555556,9820.0
330007001,AMPC,L,29.823529411764707,13235.29411764706
330013009,AMPC,L,29.94871794871795,9873.44205128205
330029002,AMPC,L,29.933333333333334,13466.666666666666
330063005,AMPC,L,30.0,10500.0
330084016,AMPC,L,30.0,18384.615384615383
330114001,AMPC,L,30.0,46625.0
330119009,AMPC,L,30.0,14380.952380952382
330127012,AMPC,L,30.0,5454.8387096774195
330253016,PDLP,L,30.0,21771.428571428572
330310004,PDLP,A,30.0,7000.0
330319005,PDLP,A,30.0,2595.4545454545455
330391000,PDLP,A,30.0,17500.0
330428000,PDLP,L,30.0,2500.0
330436009,AMPC,L,30.0,17307.69230769231
330439004,AMPC,L,34.54545454545455,43878.78787878788
330444001,PDLP,L,30.0,94000.0
330444014,AMPC,L,58.333333333333336,88159.18181818182
330494004,AMPC,L,30.0,8666.666666666666
330585017,PDLP,L,30.0,13200.0
330745014,AMPC,L,29.892857142857142,8912.5
330804011,AMPC,L,37.77777777777778,71629.62962962964
330804012,PDLP,L,30.0,82105.26315789473
330812001,AMPC,L,47.348837209302324,115720.93023255814
330824011,PDLP,L,36.0,23250.44
330864012,AMPC,L,60.0,45913.04347826087
330943009,PDLP,L,30.0,52000.0
330970008,PDLP,A,30.0,12000.0
330997011,AMPC,L,30.0,6500.0
331065006,AMPC,L,30.0,11375.0
331148019,PDLP,L,30.0,12428.57142857143
331260005,AMPC,L,30.0,6200.0
331313005,PDLP,L,30.0,38750.0
331399006,AMPC,L,30.0,3652.1739130434785
331418014,AMPC,L,30.0,10400.0
331470003,AMPC,L,70.9090909090909,147545.45454545456
331474009,AMPC,L,30.0,12242.424242424242
331485012,PDLP,L,30.0,8538.461538461539
331487011,PDLP,L,30.0,12500.0
331491007,PDLP,A,30.0,15250.0
331568004,PDLP,A,30.0,75500.0
331581005,AMPC,L,52.4,152749.975
331591007,AMPC,L,30.0,14071.42857142857
331606008,AMPC,L,30.0,16875.0
331668000,AMPC,L,30.0,10850.0
331694001,PDLP,A,30.0,51000.0
331707008,PDLP,L,30.0,6294.117647058823
331747008,AMPC,L,30.0,23583.333333333332
331754010,AMPC,L,30.0,31304.347826086956
331774010,AMPC,L,30.0,40000.0
331775014,AMPC,L,30.0,11043.478260869566
331794001,PDLP,L,39.473684210526315,59526.31578947369
331813015,DFPS,A,365.0,49474.0
331830001,PDLP,L,30.0,8500.0
331874012,AMPC,L,30.0,11157.894736842105
331929007,AMPC,L,30.0,20062.5
331949001,PDLP,L,30.0,7500.0
332035006,PDLP,L,30.0,77700.0
332066009,PDLP,L,30.0,8829.777777777777
332108006,PDLP,L,30.0,71375.0
332127011,AMPC,L,30.0,8875.0
332144004,PDLP,A,30.0,17333.333333333332
332178012,PDLP,A,30.0,15833.333333333334
332468016,AMPC,L,30.0,4285.714285714285
332647004,AMPC,L,30.0,6000.0
332707003,PDLP,A,30.0,42285.71428571428
332766004,PDLP,L,30.0,6750.0
332780008,PDLP,L,179.57142857142858,68039.55999999998
332824011,AMPC,L,30.0,18181.81818181818
333004011,PDLP,L,48.75,81581.25
333018003,PDLP,L,30.0,16080.0
333070002,PDLP,L,30.0,11000.0
333074011,AMPC,L,30.0,41785.71428571428
333157014,PDLP,L,30.0,6312.5
333284017,AMPC,L,30.0,5707.5
333310009,PDLP,A,90.0,111200.0
333399003,PDLP,L,30.0,10000.0
333406004,PDLP,L,30.0,20625.0
333454017,PDLP,A,105.0,315000.0
333454017,STPL,L,105.0,315000.0
333473013,AMPC,L,79.84615384615384,165153.84615384616
333486002,PDLP,L,30.0,28750.0
333505005,AMPC,L,38.333333333333336,186944.44444444444
333515004,PDLP,L,30.0,65500.0
333543000,AMPC,L,29.473684210526315,4778.9473684210525
333631002,AMPC,L,44.839080459770116,126206.89655172414
333733017,AMPC,L,30.0,15375.0
333756018,AMPC,L,32.903225806451616,17096.774193548386
333795014,AMPC,L,30.0,19533.333333333332
333804012,AMPC,L,51.42857142857143,446619.04761904763
333814011,AMPC,L,30.0,15733.333333333334
333824012,AMPC,L,38.8235294117647,186401.41176470587
333863004,PDLP,L,30.0,18500.0
333936008,PDLP,A,30.0,13000.0
333972005,AMPC,L,30.0,20000.0
333975000,AMPC,L,30.0,8612.90322580645
334017019,PDSS,L,31.304347826086957,27333.869565217392
334025003,AMPC,L,30.0,16625.0
334036005,PDLP,L,30.0,5800.0
334099018,AMPC,L,30.0,10000.0
334118018,PDLP,L,30.0,13125.0
334146016,AMPC,L,30.0,14000.0
334164002,AMPC,L,30.0,10000.0
334176016,PDLP,L,52.333333333333336,11193.0
334180005,PDLP,L,30.0,24714.285714285714
334192003,AMPC,L,29.846153846153847,10930.76923076923
334193000,AMPC,L,30.0,29200.0
334253006,AMPC,L,30.0,15600.0
334303005,AMPC,L,29.933333333333334,11066.666666666666
334387017,AMPC,L,30.0,10133.333333333334
334469008,PDLP,L,38.8235294117647,21176.470588235294
334491004,PDLP,A,30.0,37000.0
334508018,PDLP,L,30.0,21538.46153846154
334548018,PDLP,L,70.0,430708.4
334578018,AMPC,L,42.16216216216216,96135.13513513513
334745014,PDLP,L,30.0,12692.307692307691
334746001,AMPC,L,30.0,82857.14285714286
334814012,PDLP,L,48.75,153225.0
334822000,AMPC,L,70.9090909090909,120668.92454545455
334822008,PDLP,A,30.0,23500.0
334884011,PDLP,L,31.485148514851485,31574.257425742573
334947009,PDLP,L,30.0,22400.0
335015008,AMPC,L,30.0,8437.5
335026010,PDLP,L,30.0,38812.5
335029003,PDLP,L,30.0,6000.0
335126016,PDLP,L,48.611111111111114,18716.38888888889
335205000,PDLP,L,30.0,22333.333333333332
335225000,PDLP,A,30.0,30000.0
335250008,PDLP,L,30.0,6983.333333333333
335270007,PDLP,A,30.0,10000.0
335363011,PDLP,L,30.0,19375.0
335418018,PDLP,L,30.0,56666.666666666664
335595013,PDLP,L,30.0,9000.0
335610001,PDLP,L,30.0,6600.0
335625017,AMPC,L,30.0,7965.517241379311
335632002,AMPC,L,67.24137931034483,234920.69137931033
335696003,PDLP,L,30.0,14833.333333333334
335699012,AMPC,L,30.0,14000.0
335782009,PDLP,L,30.0,71428.57142857143
335895010,AMPC,L,30.0,8708.333333333334
336004011,PDLP,A,30.0,8833.333333333334
336061003,AMPC,L,30.0,21428.571428571428
336089018,AMPC,L,30.0,20000.0
336176016,PDLP,L,42.88461538461539,15208.653846153846
336273003,PDLP,L,30.0,7500.0
336276006,PDLP,L,30.0,71500.0
336298004,PDLP,L,30.0,53666.666666666664
336303001,AMPC,L,60.0,96234.0
336337014,AMPC,L,30.0,17000.0
336412005,PDLP,L,30.0,16444.444444444445
336416000,PDLP,L,30.0,5000.0
336429007,PDLP,L,30.0,28000.0
336492005,PDLP,L,30.0,9595.238095238095
336528011,AMPC,L,30.0,8800.0
336544008,PDLP,L,30.0,27250.0
336561003,PDLP,L,30.0,13333.333333333334
336636007,PDLP,L,30.0,7100.0
336711006,PDLP,L,30.0,36875.0
336747002,PDLP,L,30.0,6470.588235294118
336812005,PDLP,L,30.0,33000.0
336823007,PDLP,L,30.0,50571.42857142857
336836009,PDLP,L,30.0,15769.23076923077
336847008,PDLP,A,30.0,27500.0
336864012,PDLP,L,30.0,34000.0
336874013,PDSS,L,31.428571428571427,6709.523809523809
336903011,STPL,A,180.0,293467.0
336938005,AMPC,L,30.0,6312.5
337019018,AMPC,L,30.0,16600.0
337023002,AMPC,L,30.0,14916.666666666666
337026005,AMPC,L,30.0,10294.117647058823
337066007,PDLP,A,30.0,14857.142857142857
337073007,PDLP,L,105.0,242500.0
337087016,PDLP,L,30.0,31555.555555555555
337126016,AMPC,L,49.705882352941174,25198.764705882353
337136016,PDLP,L,41.964285714285715,13268.0
337171006,AMPC,L,30.0,19962.962962962964
337267000,AMPC,L,30.0,18571.428571428572
337298006,AMPC,L,29.928571428571427,10071.42857142857
337385002,PDLP,L,30.0,53000.0
337393003,PDLP,L,30.0,22333.333333333332
337421001,AMPC,L,30.0,11147.058823529413
337437011,PDLP,L,30.0,5533.333333333333
337556008,PDLP,L,43.63636363636363,84636.36363636363
337565009,PDLP,L,30.0,42250.0
337574010,AMPC,L,30.0,6073.170731707317
337584004,AMPC,L,29.8,3821.0666666666666
337604009,PDLP,A,113.0,32894.75
337731002,PDLP,A,30.0,9200.0
337758003,AMPC,L,30.0,13384.615384615385
337766009,PDLP,L,30.0,19000.0
337782007,PDLP,A,30.0,18166.666666666668
337813014,PDLP,L,30.0,20000.0
337923008,PDLP,L,30.0,60250.0
338032007,PDLP,L,69.5,67077.9
338145005,PDLP,A,30.0,21000.0
338178003,AMPC,L,30.0,5071.428571428572
338196016,PDLP,L,44.56521739130435,15521.739130434782
338255004,PDLP,L,30.0,21000.0
338323019,PDLP,L,120.76,264016.84
338349003,PDLP,L,30.0,11714.285714285714
338357000,PDLP,L,30.0,4307.692307692308
338415013,PDLP,A,30.0,12500.0
338434013,PDLP,L,30.0,20000.0
338442004,AMPC,L,30.0,17500.0
338454011,PDLP,L,130.68,340890.67760000005
338487009,AMPC,A,30.0,8500.0
338487009,PDLP,L,30.0,8500.0
338519014,AMPC,L,30.0,3888.8888888888887
338544015,SADV,L,79.59183673469387,37224.489795918365
338558016,AMPC,L,30.0,17125.0
338761005,AMPC,L,31.935897435897434,69064.10256410256
338773000,PDLP,A,30.0,1666.6666666666667
338808017,AMPC,L,30.0,6076.923076923077
338821001,AMPC,L,30.0,23000.0
338874012,PDLP,L,48.75,161250.0
338884012,PDLP,L,50.9375,52615.125
338982000,AMPC,L,30.0,5916.666666666667
338988001,PDLP,L,233.0,723734.9138888889
339073008,AMPC,L,30.041666666666668,21245.833333333332
339146016,AMPC,L,41.166666666666664,17397.5
339223018,PDLP,L,30.0,10600.0
339288000,PDLP,L,30.0,11333.333333333334
339310000,AMPC,L,30.0,18000.0
339370006,PDLP,L,30.0,20186.384615384617
339383006,AMPC,L,30.0,24571.428571428572
339464006,PDLP,L,30.0,12500.0
339626015,PDLP,L,30.0,5062.5
339636015,PDLP,L,30.0,18375.0
339645002,PDLP,L,30.0,13545.454545454546
339685011,AMPC,L,31.666666666666668,15888.888888888889
339864010,AMPC,L,30.0,20750.0
339874011,AMPC,L,55.0,130666.66666666667
339996015,PDLP,A,30.0,19500.0
340023008,AMPC,L,29.967741935483872,15555.870967741936
340060004,PDLP,L,30.0,36714.28571428572
340062004,AMPC,L,30.0,22807.69230769231
340139003,AMPC,A,30.0,12750.0
340139003,PDLP,L,30.0,12750.0
340186011,PDLP,A,30.0,69000.0
340196004,PDLP,L,30.0,4500.0
340227007,AMPC,L,30.0,10333.333333333334
340342005,AMPC,L,30.0,9071.42857142857
340354005,AMPC,L,30.0,11117.64705882353
340357015,PDLP,L,30.0,2604.6511627906975
340493009,PDLP,L,155.66666666666666,381750.0
340531000,AMPC,L,30.0,5800.0
340544006,PDLP,L,30.0,2200.0
340563015,PDLP,L,54.24324324324324,87527.02702702703
340593005,PDLP,A,30.0,14285.714285714286
340632003,PDLP,L,42.125,283580.275
340633009,PDLP,L,63.5,16792.5
340635006,AMPC,L,30.0,30833.333333333332
340684018,AMPC,L,30.0,4500.0
340686015,PDLP,L,30.0,12550.0
340703012,AMPC,L,30.0,12136.73076923077
340754015,AMPC,A,30.0,12500.0
340754015,PDLP,L,30.0,12500.0
340783013,AMPC,L,30.0,4827.777777777777
340800001,AMPC,L,30.0,15225.0
340868017,AMPC,L,30.0,6888.888888888889
340884012,AMPC,L,30.0,18571.428571428572
340948003,AMPC,L,30.0,16428.571428571428
340978005,PDLP,L,30.0,13937.5
340985008,AMPC,L,30.0,43809.52380952381
341006001,AMPC,L,52.0,62000.0
341021009,AMPC,L,37.89473684210526,268157.8947368421
341035007,AMPC,L,30.0,30328.219310344826
341036014,AMPC,L,30.0,19000.0
341061005,PDLP,L,30.0,15375.0
341264006,AMPC,L,30.0,9000.0
341283017,PDLP,L,30.0,26500.0
341315018,AMPC,L,30.0,184148.14814814815
341403015,PDLP,L,30.0,6500.0
341424005,PDLP,L,30.0,45250.0
341465016,AMPC,L,30.0,25428.571428571428
341498004,PDLP,L,30.0,10760.615384615385
341588016,PDLP,L,30.0,8500.0
341646015,PDLP,L,30.0,5818.181818181818
341660005,AMPC,L,106.28571428571429,26907.14285714286
341665006,AMPC,L,30.0,9363.636363636364
341683007,AMPC,L,30.0,25133.333333333332
341701000,PDLP,L,30.0,18533.333333333332
341786019,PDLP,A,30.0,35200.0
341839014,AMPC,L,30.0,5000.0
341855009,PDLP,A,30.0,36500.0
341858017,AMPC,L,30.0,10941.176470588236
341873009,PDLP,L,30.0,16443.589743589742
341874012,PDLP,L,30.0,15785.714285714286
341971006,PDLP,L,30.0,4627.659574468085
342137005,PDLP,L,30.0,11250.0
342211007,PDLP,A,105.0,300000.0
342211007,STPL,L,105.0,300000.0
342218019,PDLP,L,30.0,16896.55172413793
342242001,PDLP,L,30.0,20975.0
342256015,PDLP,L,30.0,6000.0
342391004,PDLP,L,30.0,2000.0
342440000,PDLP,L,30.0,60000.0
342464008,AMPC,L,30.0,11166.666666666666
342520007,PDLP,L,64.51851851851852,129295.19555555555
342525008,AMPC,L,30.0,4550.0
342584015,AMPC,L,36.83673469387755,11773.979591836734
342676015,AMPC,L,88.91304347826087,68728.43478260869
342696015,AMPC,L,44.56521739130435,21379.869565217392
342705004,PDLP,L,30.0,7333.333333333333
342765007,PDLP,L,30.0,11116.666666666666
342814002,PDLP,L,30.0,8921.052631578947
342814010,AMPC,L,30.0,34571.42857142857
342824012,PDLP,L,30.0,47562.5
342869014,AMPC,L,30.0,17000.0
342883011,PDLP,L,30.0,4000.0
342987005,PDLP,L,30.0,10600.0
343002008,AMPC,L,30.0,20900.0
343037006,PDLP,L,30.0,56666.666666666664
343085011,PDLP,L,30.0,7805.0
343126004,PDLP,L,30.0,6250.0
343216001,PDLP,L,30.0,9250.0
343218017,PDLP,A,30.0,21600.0
343236000,PDLP,L,29.966666666666665,9866.2
343267009,AMPC,L,30.0,3400.0
343437018,PDLP,A,30.0,4500.0
343573012,PDLP,L,160.875,414375.0
343590007,PDLP,A,30.0,100000.0
343627011,PDLP,L,30.0,66666.66666666667
343785012,PDLP,L,30.0,8517.241379310344
343797003,PDLP,A,30.0,22500.0
343806005,PDLP,L,30.0,15409.09090909091
343832003,PDLP,L,30.0,6000.0
343838017,PDLP,L,30.0,7076.923076923077
343853008,PDLP,A,30.0,11250.0
343884011,PDLP,L,157.0,196774.6
343889016,PDLP,L,30.0,8833.333333333334
343889019,PDLP,L,38.333333333333336,49277.77777777778
343946004,PDLP,L,30.0,25714.285714285714
343970002,AMPC,L,30.0,1750.0
344016005,PDLP,L,30.0,25666.666666666668
344097018,PDLP,L,30.0,8095.238095238095
344233010,AMPC,L,30.0,15500.0
344302002,PDLP,L,30.0,7750.0
344412001,PDLP,A,30.0,12666.666666666666
344442008,PDLP,L,30.0,7222.222222222223
344457017,PDLP,L,30.0,13454.545454545454
344499014,AMPC,L,30.0,12090.90909090909
344502007,PDLP,L,30.0,20060.60606060606
344554004,PDLP,L,30.0,15033.333333333334
344792000,PDLP,L,30.0,29166.666666666668
344844012,PDLP,L,30.869565217391305,18985.507246376812
344864011,AMPC,L,30.0,15969.969696969696
344873019,AMPC,L,30.0,9390.625
344874012,KPLA,L,706.6,2235916.796
344952007,AMPC,L,55.0,75055.55555555556
345019002,PDLP,L,30.0,8954.545454545454
345036008,AMPC,L,30.0,14000.0
345119006,AMPC,L,30.0,71807.69230769231
345163003,AMPC,L,30.0,10047.619047619048
345442001,AMPC,L,30.0,14545.454545454546
345570002,AMPC,L,30.0,18333.333333333332
345586017,AMPC,L,30.0,14375.0
345589009,AMPC,L,30.0,20000.0
345590005,AMPC,L,44.26744186046512,53315.24418604651
345657001,PDLP,A,30.0,49500.0
345705008,PDLP,A,30.0,63250.0
345824010,PDLP,L,30.0,7185.714285714285
345833001,PDLP,L,30.0,19550.0
345834012,PDLP,L,30.0,14285.714285714286
345854012,AMPC,L,30.0,11609.756097560976
345911002,PDLP,L,30.0,9972.222222222223
345983011,AMPC,L,30.0,15600.0
345985010,AMPC,L,30.0,4857.142857142857
346038006,AMPC,L,33.98684210526316,47921.05263157895
346093007,PDLP,L,30.0,14666.666666666666
346233002,PDLP,A,30.0,42000.0
346274014,PDLP,A,90.0,62000.0
346301004,PDLP,L,30.0,38285.71428571428
346303001,AMPC,L,29.970588235294116,18882.352941176472
346306018,AMPC,L,30.0,13250.0
346356001,PDLP,L,30.0,21714.285714285714
346424008,AMPC,L,30.0,39333.333333333336
346558006,PDLP,L,30.0,10000.0
346589019,PDLP,L,30.0,21166.666666666668
346617013,PDLP,A,30.0,4666.666666666667
346658001,AMPC,L,29.82857142857143,27485.97142857143
346711008,PDLP,L,30.0,52500.0
346797006,PDLP,L,30.0,12968.75
346821007,PDLP,L,30.0,9000.0
346923000,PDLP,A,30.0,19333.333333333332
346926002,PDLP,A,30.0,11333.333333333334
346977008,AMPC,L,30.0,9500.0
347045014,AMPC,L,30.0,10230.76923076923
347092002,PDLP,L,30.0,5400.0
347164004,AMPC,L,30.0,19269.75
347208008,AMPC,L,30.0,1000.0
347214019,AMPC,L,30.0,4400.0
347304005,AMPC,L,30.0,6014.285714285715
347313011,PDLP,L,30.0,16857.14285714286
347378008,PDLP,L,30.0,11000.0
347406019,PDLP,L,30.0,51700.0
347426004,PDLP,L,29.76923076923077,20000.0
347444015,PDLP,L,30.0,6741.935483870968
347475003,PDLP,L,30.0,20500.0
347513015,PDLP,L,30.0,41500.0
347544009,PDLP,L,30.0,19142.85714285714
347564000,PDLP,A,30.0,50000.0
347566003,PDLP,L,30.0,20000.0
347629014,PDLP,L,30.0,15176.470588235294
347675007,AMPC,L,36.666666666666664,17777.777777777777
347752001,PDLP,L,30.0,7000.0
347763018,AMPC,L,129.38888888888889,322722.22222222225
347775019,AMPC,L,30.0,8920.0
347819002,PDLP,A,30.0,50000.0
347824012,AMPC,L,30.0,25529.41176470588
347874011,AMPC,L,30.0,31216.666666666668
347965003,AMPC,L,30.0,14200.0
347997017,PDLP,L,30.0,37500.0
348110001,PDLP,L,30.0,11000.0
348238019,PDLP,A,30.0,9857.142857142857
348244016,PDLP,L,30.0,8500.0
348450003,PDLP,L,30.0,7750.0
348569019,PDLP,L,41.53846153846154,82058.61538461539
348666005,PDLP,L,30.0,15846.153846153846
348675002,PDLP,L,30.0,4278.260869565217
348701003,AMPC,L,45.51724137931034,62986.206896551725
348744014,AMPC,L,30.0,10208.333333333334
348771004,PDLP,L,30.0,100000.0
348775001,PDLP,L,120.16666666666667,60240.583333333336
348775019,PDLP,L,30.0,8823.529411764706
348804002,PDLP,L,30.0,18750.0
348822007,PDLP,L,30.0,9500.0
348844011,STPL,L,130.0,291666.6666666667
348882006,AMPC,L,30.0,42222.22222222222
348903004,PDLP,L,30.0,9500.0
348913003,PDLP,L,30.0,17324.324324324323
348918002,PDLP,A,30.0,1000.0
348927001,AMPC,L,30.0,9000.0
348955014,AMPC,L,30.0,9000.0
349192009,PDLP,L,30.0,24666.666666666668
349231003,AMPC,L,30.0,11333.333333333334
349318013,PDLP,L,30.0,5750.0
349349019,PDLP,L,30.0,44117.64705882353
349392005,AMPC,L,30.0,5187.5
349436003,PDLP,L,30.0,42750.0
349469012,AMPC,L,30.0,4791.666666666667
349500005,PDLP,L,30.0,38250.0
349503003,AMPC,L,45.0,88250.0
349505000,PDLP,L,30.0,50833.333333333336
349516003,PDLP,L,51.90909090909091,107590.90909090909
349679000,PDLP,L,30.0,19500.0
349679006,PDLP,L,30.0,83333.33333333333
349725019,AMPC,L,63.5,25339.5
349754005,PDLP,L,30.0,6000.0
349755019,PDLP,L,30.0,11470.588235294117
349808017,PDLP,L,30.0,20000.0
349874012,PDLP,L,30.0,8578.787878787878
349893013,AMPC,L,30.0,15117.64705882353
349900004,PDLP,L,30.0,6000.0
349945008,AMPC,L,40.46511627906977,20837.20930232558
349984012,AMPC,L,30.0,17814.814814814814
350001002,PDLP,A,30.0,6000.0
350163001,AMPC,L,30.0,26357.14285714286
350324015,AMPC,L,65.19607843137256,132119.60784313726
350387017,AMPC,L,30.0,4600.0
350478000,AMPC,L,30.0,6076.923076923077
350527009,PDLP,L,30.0,10653.333333333334
350588005,PDLP,L,30.0,9888.888888888889
350642005,PDLP,A,30.0,53000.0
350653002,PDLP,L,30.0,8000.0
350739012,AMPC,L,30.0,10153.846153846154
350794011,PDLP,L,30.0,1933.3333333333333
350804011,PDLP,L,30.0,29666.666666666668
350843013,PDLP,L,30.0,5600.0
350865003,AMPC,L,30.0,16250.0
350868017,PDLP,L,30.0,4391.304347826087
350874010,PDLP,L,46.458333333333336,64609.958333333336
350887001,PDLP,L,30.0,15400.0
350996006,PDLP,L,30.0,9100.0
351052008,PDLP,L,30.0,16769.23076923077
351136012,AMPC,A,30.0,20000.0
351153001,AMPC,L,30.0,17851.35135135135
351176015,AMPC,L,30.0,9000.0
351248009,PDLP,L,30.0,21126.315789473683
351268005,PDLP,L,30.0,22750.0
351294014,PDLP,L,59.46052631578947,89664.47368421052
351383011,PDLP,L,30.0,12235.29411764706
351387004,PDLP,L,30.0,48500.0
351462008,AMPC,L,30.0,8227.272727272728
351469017,PDLP,L,30.0,4755.102040816327
351566016,PDLP,L,30.0,16263.157894736842
351579018,PDLP,L,30.0,7750.0
351590000,AMPC,L,39.0,95590.0
351624004,PDLP,L,30.0,9333.333333333334
351640005,PDLP,L,30.0,20000.0
351656007,AMPC,L,30.0,5625.0
351717002,AMPC,L,44.9,179614.6712
351804011,PDLP,L,39.30555555555556,27543.555555555555
351804012,PDLP,L,50.689655172413794,101879.75862068965
351842005,PDLP,L,30.0,8304.347826086956
351864008,AMPC,L,30.0,16571.428571428572
351905006,PDLP,L,30.0,12000.0
351909008,PDLP,L,86.10526315789474,21947.36842105263
352095014,AMPC,L,30.0,10000.0
352133001,AMPC,L,29.894736842105264,3235.877192982456
352158010,PDLP,L,30.0,4200.0
352171006,PDLP,A,30.0,10333.333333333334
352214003,PDLP,L,30.0,11200.0
352225001,PDLP,L,30.0,16235.29411764706
352238009,PDLP,A,30.0,46122.2
352251005,AMPC,L,30.0,18250.0
352304015,PDLP,L,268.0,579547.2222222222
352330001,AMPC,L,38.8235294117647,58705.882352941175
352352003,PDLP,A,30.0,25500.0
352354015,PDLP,L,57.957142857142856,108528.57142857143
352365000,AMPC,L,30.0,19944.444444444445
352394015,PDLP,L,119.25,236675.45833333334
352409001,AMPC,L,29.823529411764707,22588.235294117647
352476006,STPL,A,180.0,416767.0
352493012,PDLP,L,30.0,21800.0
352504001,AMPC,L,30.0,15000.0
352617002,AMPC,L,54.55172413793103,9213.793103448275
352638018,PDLP,L,30.0,10785.714285714286
352672004,PDLP,A,30.0,3000.0
352701003,PDLP,L,71.875,37125.5
352739004,AMPC,L,36.0,241192.0
352744011,PDLP,L,30.0,3500.0
352856018,AMPC,L,30.0,11857.142857142857
352874004,PDLP,A,30.0,10545.454545454546
352941006,PDLP,L,30.0,10428.57142857143
352949005,AMPC,L,39.42857142857143,85493.81571428571
352974001,PDLP,L,38.07692307692308,40846.153846153844
353028008,PDLP,L,30.0,48500.0
353144011,PDLP,L,30.0,11714.285714285714
353164001,AMPC,L,30.0,25833.333333333332
353196012,AMPC,L,30.0,17000.0
353254014,PDLP,L,104.6923076923077,251307.6923076923
353256009,AMPC,L,38.57142857142857,46857.142857142855
353266003,AMPC,L,30.0,10363.636363636364
353361002,PDLP,L,30.0,10473.684210526315
353374001,AMPC,L,30.0,2296.296296296296
353399000,AMPC,L,30.0,20000.0
353408005,PDLP,L,30.0,16857.14285714286
353447000,PDLP,L,30.0,14529.411764705883
353462009,PDLP,L,30.0,30000.0
353477006,AMPC,L,30.0,7809.523809523809
353543002,PDLP,A,30.0,24750.0
353558002,PDLP,A,30.0,11500.0
353664005,AMPC,L,30.0,9816.326530612245
353713019,AMPC,L,30.0,4172.413793103448
353767002,PDLP,L,30.0,31307.69230769231
353774011,PDLP,L,30.0,3188.8888888888887
